'Use';'ItemID';'ItemName';'lvlReq';'isMaxLVL';'Icon';'Not Used';'Not Used';'Not Used';'Price';'Discount Price';'Used Price';'Money Flags';'Shop Flags';'Time Flags';'Time';'Point';'From Year';'From Month';'From 0';'From Day';'From Hour';'From Minute';'From Second';'From Millisecond';'To Year';'To Month';'To 0';'To Day';'To Hour';'To Minute';'To Second';'To Millisecond';'Model';'Amount';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'Texture #1';'Texture #2';'Texture #3';'Texture #4';'Texture #5';'Texture #6';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'Equip With #1?';'Equip With #2?';'NA';'NA';'NA';'NA'
'0';'134219828';'Pop Logo Hat';'0';'0';'m_ha_a02_10';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'2';'0';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'2#m_cap_02-10.jpg';'';'';'2#m_cap_02-01.jpg';'';'';'0';'0';'0';'1';'0';'0';'0';'0';'1';'0';'';'0';'0';'1';'0';'0';'0';''
'1';'134219829';'Xmas Hat(Nuri)';'0';'0';'ha_a_z11-01';'0';'0';'0';'12900';'0';'0';'1';'32';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'2';'0';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'ha_a_z11-01.jpg';'';'';'ha_a_z11-01.jpg';'';'';'0';'0';'1';'1';'0';'0';'0';'0';'1';'0';'0.0';'0';'0';'1';'0';'0';'0';''
'0';'134219830';'Grey Mini Beret (Nuri)';'0';'0';'HA_A_Z04_01';'0';'0';'0';'17900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'2';'0';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'HA_A_Z04-01.jpg';'';'';'HA_A_Z04-01.jpg';'';'';'0';'0';'0';'0';'1';'0';'0';'0';'0';'1';'';'0';'0';'1';'0';'0';'0';''
'1';'134219831';'White Mini Beret (Nuri)';'0';'0';'HA_A_Z04_02';'0';'0';'0';'17900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'2';'0';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'HA_A_Z04-02.jpg';'';'';'HA_A_Z04-01.jpg';'';'';'0';'0';'0';'1';'0';'0';'0';'0';'1';'0';'0.0';'0';'0';'1';'0';'0';'0';''
'1';'134219832';'Black Bongdari Hood(Nuri)';'0';'0';'common_ha_a_z12_01';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'2';'0';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'ha_a_z12-01.jpg';'';'';'ha_a_z12-01.jpg';'';'';'0';'0';'0';'3';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'1';'0';'0';'0';''
'1';'134219833';'White Jerry Hood (Nuri)';'0';'0';'common_ha_a_z13_01';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'2';'0';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'HA_A_Z13-01.jpg';'';'';'HA_A_Z13-01.jpg';'';'';'0';'0';'0';'1';'0';'0';'0';'0';'1';'0';'0.0';'0';'0';'1';'0';'0';'0';''
'1';'134219834';'Black Jerry Hood (Nuri)';'0';'0';'common_ha_a_z13_02';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'2';'0';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'HA_A_Z13-02.jpg';'';'';'HA_A_Z13-01.jpg';'';'';'0';'0';'0';'1';'0';'0';'0';'0';'1';'0';'0.0';'0';'0';'1';'0';'0';'0';''
'1';'134219836';'Cream Cake Hat (Nuri)';'0';'0';'common_creamcake_hat';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'2';'0';'0';'0';'3';'0';'0';'0';'0';'0';'0';'0';'HA_A_Z14-01.jpg ';'';'';'HA_A_Z14-01.jpg ';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'1';'1';'0.0';'0';'0';'1';'0';'0';'0';''
'1';'134219837';'Chocolate Cake Hat (Nuri)';'0';'0';'common_chococake_hat';'0';'0';'0';'17900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'2';'0';'0';'0';'3';'0';'0';'0';'0';'0';'0';'0';'HA_A_Z15-01.jpg ';'';'';'HA_A_Z15-01.jpg ';'';'';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'1';'0';'0';'0';''
'1';'134219838';'Pangya Baseball cap';'0';'0';'M_HA_A38_01_!HA!HB';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'2';'0';'0';'0';'3';'0';'0';'0';'0';'0';'0';'0';'M_HA_A38-01.jpg';'';'';'M_HA_A38-01.jpg';'';'';'0';'0';'0';'1';'0';'0';'0';'0';'1';'0';'0.0';'0';'0';'1';'0';'0';'0';''
'0';'134219839';'Sea Urchin Boy Doll (Nuri)';'0';'0';'common_sg_ha_a_z01_01';'0';'0';'0';'17900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'2';'0';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'SG_HA_A_Z01-01.jpg';'';'';'SG_HA_A_Z01-01.jpg';'';'';'0';'0';'0';'1';'0';'0';'0';'0';'1';'0';'';'0';'0';'1';'0';'0';'0';''
'0';'134219840';'Sea Urchin Girl Doll (Nuri)';'0';'0';'common_se_ha_a_z01_01';'0';'0';'0';'17900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'2';'0';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'SE_HA_A_Z01-01.jpg';'';'';'SE_HA_A_Z01-01.jpg';'';'';'0';'0';'0';'1';'0';'0';'0';'0';'1';'0';'';'0';'0';'1';'0';'0';'0';''
'0';'134219841';'Starfish Doll (Nuri)';'0';'0';'common_ha_a_z18_01';'0';'0';'0';'17900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'2';'0';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'HA_A_Z18-01.JPG';'';'';'HA_A_Z18-01.JPG';'';'';'0';'0';'0';'0';'1';'0';'0';'0';'0';'1';'';'0';'0';'1';'0';'0';'0';''
'1';'134219855';'5th Anniversary Hairband';'0';'0';'[2#ha_a_z26-01';'0';'0';'0';'14900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'2';'0';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'[2#ha_a_z26-01.jpg';'';'';'[2#ha_a_z26-01_mask.jpg';'';'';'0';'0';'0';'1';'0';'0';'0';'0';'1';'0';'0.0';'0';'0';'1';'0';'0';'0';''
'1';'134219858';'Pumpkin Head (Nuri)';'0';'0';'Z_FC_Z19';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'2';'0';'0';'0';'1';'0';'1';'0';'0';'0';'0';'0';'[2#FC_Z19-01.jpg';'';'';'[2#FC_Z19-01.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'2';'0';'';'0';'0';'1';'0';'0';'0';''
'1';'134219904';'Black Cap';'0';'0';'m_ha_a02_08';'0';'0';'0';'11900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'2';'0';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'2#m_cap_02-08.jpg';'';'';'2#m_cap_02-01.jpg';'';'';'0';'0';'0';'1';'0';'0';'0';'0';'1';'0';'0.0';'0';'0';'1';'0';'0';'0';''
'0';'134219905';'Afro Wig (Nuri)';'0';'0';'common_wig_01';'0';'0';'0';'14900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'2';'0';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'';'';'';'';'';'';'0';'0';'0';'1';'0';'0';'0';'0';'1';'0';'';'0';'0';'1';'0';'0';'0';''
'1';'134219909';'Peaked Hat(Nuri)';'0';'0';'M_HA_A45';'0';'0';'0';'10027';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'2';'0';'0';'0';'3';'0';'0';'0';'0';'0';'0';'0';'M_HA_A45-01.jpg';'';'';'M_HA_A45-01.jpg';'';'';'0';'0';'0';'1';'0';'0';'0';'0';'1';'0';'';'0';'0';'1';'0';'0';'0';''
'1';'134219912';'2010 Santa Hat(Nuri)';'0';'0';'HA_A_Z33_!HA';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'2';'0';'0';'0';'3';'0';'0';'0';'0';'0';'0';'0';'ha_a_z33-01.jpg';'';'';'ha_a_z33-01.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'2';'0';'';'0';'0';'1';'0';'0';'0';''
'1';'134223885';'Halloween (Nuri)';'0';'0';'z_Halloween_Male';'0';'0';'0';'14900';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'2';'0';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'[2#Halloween_Male.jpg';'';'';'[2#Halloween_Male.jpg';'';'';'0';'0';'0';'1';'0';'0';'0';'0';'1';'0';'0.0';'0';'0';'1';'0';'0';'0';''
'1';'134235136';'Face';'0';'0';'';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'4';'0';'0';'0';'0';'0';'0';'0';'';'';'';'';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134242304';'Hawaii Shirt';'0';'0';'m_ts_01';'0';'0';'0';'12000';'0';'0';'2';'3';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'m_shirts_01-01.jpg';'';'';'m_shirts_01-01.jpg';'';'';'0';'0';'0';'0';'0';'1';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'134242305';'Red Vest';'0';'0';'m_ts_02';'0';'0';'0';'2500';'0';'0';'2';'3';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'m_shirts_02-01.jpg';'';'';'m_shirts_02-01.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'134242306';'Navy Hoodty';'0';'0';'m_ts_03';'0';'0';'0';'4900';'0';'0';'2';'3';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'m_shirts_03-01.jpg';'';'';'m_shirts_03-01.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'134242307';'Black Shirt';'7';'0';'m_ts_01_02';'0';'0';'0';'15000';'0';'0';'2';'3';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'m_shirts_01-02.jpg';'';'';'m_shirts_01-01.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'2';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'134242308';'Luscious Vest';'0';'0';'m_ts_02_02';'0';'0';'0';'1600';'0';'0';'2';'3';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'m_shirts_02-02.jpg';'';'';'m_shirts_02-01.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'134242309';'Yellow Hoodty';'0';'0';'m_ts_03_02';'0';'0';'0';'2900';'0';'0';'2';'3';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'m_shirts_03-02.jpg';'';'';'m_shirts_03-01.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'134242310';'Catty';'10';'0';'m_ts_00_04';'0';'0';'0';'17500';'0';'0';'2';'3';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'m_shirts_00-04.jpg';'';'';'m_shirts_00-01.jpg';'';'';'0';'0';'0';'0';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'134242311';'Machine T-Shirt';'0';'0';'m_ts_00_05';'0';'0';'0';'14900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'m_shirts_00-05.jpg';'';'';'m_shirts_00-01.jpg';'';'';'1';'0';'0';'0';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'134242312';'Windmill T-Shirt';'0';'0';'m_ts_00_06';'0';'0';'0';'12900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'m_shirts_00-06.jpg';'';'';'m_shirts_00-01.jpg';'';'';'1';'0';'0';'0';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'134242313';'Silvia Shirt';'0';'0';'m_ts_02_03';'0';'0';'0';'20000';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'m_shirts_02-03.jpg';'';'';'m_shirts_02-01.jpg';'';'';'1';'0';'0';'0';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'134242314';'Zigzag Hoodty';'0';'0';'m_ts_03_03';'0';'0';'0';'9900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'m_shirts_03-03.jpg';'';'';'m_shirts_03-01.jpg';'';'';'1';'0';'0';'0';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'134242315';'Marine Hoodty';'0';'0';'m_ts_03_04';'0';'0';'0';'8900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'m_shirts_03-04.jpg';'';'';'m_shirts_03-01.jpg';'';'';'1';'0';'0';'0';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'134242316';'Orange T-Shirt';'15';'0';'m_ts_00_07';'0';'0';'0';'21000';'0';'0';'2';'3';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'m_shirts_00-07.jpg';'';'';'m_shirts_00-01.jpg';'';'';'0';'0';'0';'0';'0';'3';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'134242317';'Love You (Nuri)';'0';'0';'m_ts_00_08';'0';'0';'0';'20000';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'m_shirts_00-08.jpg';'';'';'m_shirts_00-01.jpg';'';'';'1';'0';'0';'0';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'134242318';'BW T-Shirt';'0';'0';'m_ts_00_10';'0';'0';'0';'12900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'m_shirts_00-10.jpg';'';'';'m_shirts_00-01.jpg';'';'';'1';'0';'0';'0';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'134242319';'Cobra Jacket';'0';'0';'m_ts_04_01';'0';'0';'0';'14900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'m_shirts_04-01.jpg';'';'';'m_shirts_04-01.jpg';'';'';'1';'0';'0';'0';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'134242320';'Green Swimsuit';'0';'0';'m_ts_05_01';'0';'0';'0';'32900';'22900';'0';'1';'1';'0';'0';'0';'2008';'4';'0';'24';'0';'0';'0';'0';'2008';'5';'0';'14';'7';'59';'59';'0';'0';'0';'0';'0';'104';'0';'0';'0';'0';'0';'0';'0';'m_shirts_05-01.jpg';'m_pants_06-01.jpg';'';'m_shirts_05-01.jpg';'m_pants_06-01.jpg';'';'1';'1';'0';'0';'0';'2';'3';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'134242321';'Aqua SwimSuit';'0';'0';'m_ts_05_02';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'104';'0';'0';'0';'0';'0';'0';'0';'m_shirts_05-02.jpg';'m_pants_06-02.jpg';'';'m_shirts_05-01.jpg';'m_pants_06-01.jpg';'';'1';'1';'0';'0';'0';'2';'3';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'134242322';'X String Ivory';'0';'0';'m_ts_00_01';'0';'0';'0';'1500';'0';'0';'2';'3';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'m_shirts_00-11.jpg';'';'';'m_shirts_00-01.jpg';'';'';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'134242323';'X String Brown';'0';'0';'m_ts_00_02';'0';'0';'0';'1500';'0';'0';'2';'3';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'m_shirts_00-12.jpg';'';'';'m_shirts_00-01.jpg';'';'';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'134242324';'R.Patan Shirts';'0';'0';'m_ts_00_03';'0';'0';'0';'15000';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'M_TS_06-01.jpg';'';'';'M_TS_06-01.jpg';'';'';'1';'0';'0';'0';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'134242325';'Xmas Sweater (Nuri)';'0';'0';'m_ts_00_13';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'m_shirts_00-13.jpg';'';'';'m_shirts_00-01.jpg';'';'';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'134242326';'Darkblue Hanbok';'0';'0';'M_TS_07_!PV!LA!LB';'0';'0';'0';'32900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'232';'0';'0';'0';'0';'0';'0';'0';'2#M_TS_07-01.JPG';'2#M_PV_07-01.jpg';'';'2#M_TS_07-01.JPG';'2#M_PV_07-01.jpg';'';'1';'1';'0';'0';'0';'2';'3';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'134242327';'Kimono (Black Samurai)';'0';'0';'M_TS_09_!PV!LA!LB';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'104';'0';'0';'0';'0';'0';'0';'0';'M_TS_09-01.jpg';'';'';'M_TS_09-01.jpg';'';'';'1';'1';'0';'0';'0';'2';'3';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'134242328';'Red Stripe T-Shirt';'16';'0';'m_ts_00_14';'0';'0';'0';'23000';'0';'0';'2';'3';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'m_shirts_00-14.jpg';'';'';'m_shirts_00-01.jpg';'';'';'1';'0';'0';'0';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'134242329';'Yellow Dragon Shirt';'0';'0';'m_ts_00_15';'0';'0';'0';'4900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'m_shirts_00-15.jpg';'';'';'m_shirts_00-01.jpg';'';'';'2';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'134242330';'Tony J. Arm';'0';'0';'m_ts_08';'0';'0';'0';'22000';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'m_ts_08-01.jpg';'';'';'m_ts_08-01.jpg';'';'';'2';'0';'0';'0';'0';'1';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'134242331';'Blackblue Jacket';'8';'0';'m_ts_01_04';'0';'0';'0';'16000';'0';'0';'2';'3';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'m_shirts_01-04.jpg';'';'';'m_shirts_01-01.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'2';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'134242332';'Sounthbrown Jacket';'11';'0';'m_ts_01_03';'0';'0';'0';'22000';'0';'0';'2';'3';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'m_shirts_01-03.jpg';'';'';'m_shirts_01-01.jpg';'';'';'0';'0';'0';'0';'0';'3';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'134242333';'Military Shirt (Nuri)';'0';'0';'m_ts_10-01';'0';'0';'0';'14900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'m_ts_10-01.jpg';'';'';'m_ts_10-01.jpg';'';'';'1';'0';'0';'0';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
'1';'134242334';'Blue Swimsuit';'0';'0';'m_ts_11-01';'0';'0';'0';'32900';'22900';'0';'1';'1';'0';'0';'0';'2008';'4';'0';'24';'0';'0';'0';'0';'2008';'5';'0';'14';'7';'59';'59';'0';'0';'0';'0';'0';'104';'0';'0';'0';'0';'0';'0';'0';'m_ts_11-01.jpg';'';'';'m_ts_11-01.jpg';'';'';'1';'1';'0';'0';'0';'2';'3';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'134242335';'Dolphin Swimming Pants';'0';'0';'m_ts_05_03';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'104';'0';'0';'0';'0';'0';'0';'0';'m_shirts_05-03.jpg';'m_pants_06-03.jpg';'';'m_shirts_05-01.jpg';'m_pants_06-01.jpg';'';'2';'2';'0';'0';'0';'1';'2';'0';'0';'0';'0.0';'0';'0';'2';'1';'0';'0';''
'1';'134242336';'Black Ribbon Tuxedo';'0';'0';'m_ts_12_01';'0';'0';'0';'14900';'0';'0';'1';'0';'0';'0';'0';'2007';'2';'0';'13';'0';'0';'0';'0';'2007';'3';'0';'13';'23';'59';'59';'0';'0';'0';'0';'0';'8';'0';'0';'0';'0';'0';'0';'0';'m_ts_12-01.jpg';'';'';'m_ts_12-01.jpg';'';'';'1';'0';'0';'0';'0';'2';'0';'0';'0';'0';'0.0';'0';'0';'1';'1';'0';'0';''
